brand,model,category,size,storage,color,price,source,webpage,condition,date,article_number,reviews_count,rating,camera_MP,delivery_time
APPLE,iPhone 14 Plus ,Smartphone,6.7,128 GB,"128 GB, (PRODUCT)RED",729.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151043.html,new,2024-04-15,2151043,(3),5.0,12 MP,Auslieferung in 1-2 Werktagen
XIAOMI,13T Pro ,Smartphone,6.67,512 GB,Meadow Green,804.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203281.html,new,2024-04-15,2203281,(3),2.3,50 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,13T Pro ,Smartphone,6.67,512 GB,Black,763.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203279.html,new,2024-04-15,2203279,(3),4.3,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
XIAOMI,Redmi A2 ,Smartphone,6.52,32 GB,Hellblau,88.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-a2-2178003.html,new,2024-04-15,2178003,(6),4.2,8 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
SAMSUNG,Galaxy S23 FE ,Smartphone,6.4,128 GB,Graphite,619.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216482.html,new,2024-04-15,2216482,(2),3.0,50 MP,Auslieferung in 1-2 Werktagen
DORO,8050 (mit Ladestation + Handyhülle) ,Smartphone,5.45,16 GB,Schwarz/Blau,229.70,mediamarkt,https://www.mediamarkt.ch/de/product/_doro-8050-mit-ladestation-handyh%C3%BClle-1980442.html,new,2024-04-15,1980442,(0),,13 MP,Auslieferung in 1-2 Werktagen
XIAOMI,13T Pro ,Smartphone,6.67,512 GB,Alpine Blue,804.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13t-pro-2203282.html,new,2024-04-15,2203282,(1),5.0,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
APPLE,iPhone 14 Plus ,Smartphone,6.7,512 GB,"512 GB, (PRODUCT)RED",1026.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151053.html,new,2024-04-15,2151053,(2),5.0,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
XIAOMI,13T ,Smartphone,6.67,256 GB,Alpine Blue,580.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13t-2203285.html,new,2024-04-15,2203285,(0),,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
APPLE,iPhone 14 Plus ,Smartphone,6.7,512 GB,Deep Purple,1026.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151052.html,new,2024-04-15,2151052,(2),5.0,12 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,13T ,Smartphone,6.67,256 GB,Meadow Green,580.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13t-2203284.html,new,2024-04-15,2203284,(3),4.3,50 MP,Auslieferung in bis zu 7 Werktagen
ONE,PLUS 11 5G ,Smartphone,6.7,256 GB,Titan Black,829.,mediamarkt,https://www.mediamarkt.ch/de/product/_one-plus-11-5g-2171795.html,new,2024-04-15,2171795,(1),5.0,50 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 14 Plus ,Smartphone,6.7,512 GB,Starlight,1026.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151051.html,new,2024-04-15,2151051,(2),5.0,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
ONE,PLUS 11 5G ,Smartphone,6.7,128 GB,Titan Black,792.,mediamarkt,https://www.mediamarkt.ch/de/product/_one-plus-11-5g-2171793.html,new,2024-04-15,2171793,(0),,50 MP,Auslieferung in bis zu 7 Werktagen
APPLE,iPhone 14 ,Smartphone,6.1,512 GB,Blue,931.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151039.html,new,2024-04-15,2151039,(1),5.0,12 MP,Auslieferung in 1-2 Werktagen
SAMSUNG,Galaxy S23 FE ,Smartphone,6.4,256 GB,Mint,620.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-fe-2216488.html,new,2024-04-15,2216488,(2),3.0,50 MP,Auslieferung in bis zu 7 Werktagen
APPLE,iPhone 14 ,Smartphone,6.1,512 GB,Purple,931.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151037.html,new,2024-04-15,2151037,(0),,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 14 ,Smartphone,6.1,512 GB,"512 GB, (PRODUCT)RED",931.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151038.html,new,2024-04-15,2151038,(0),,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
MOTOROLA,Moto E13 ,Smartphone,6.5,64 GB,Cosmic Black,99.95,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-moto-e13-2180587.html,new,2024-04-15,2180587,(1),1.0,13 MP,Auslieferung in 1-4 Werktagen
APPLE,iPhone 14 ,Smartphone,6.1,512 GB,Starlight,989.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151036.html,new,2024-04-15,2151036,(0),,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 13 ,Smartphone,6.1,512 GB,Starlight,835.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091361.html,new,2024-04-15,2091361,(0),,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 13 ,Smartphone,6.1,512 GB,"512 GB, (PRODUCT)RED",835.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091364.html,new,2024-04-15,2091364,(2),5.0,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
INOI,A63 ,Smartphone,6.5,32 GB,Blau,89.95,mediamarkt,https://www.mediamarkt.ch/de/product/_inoi-a63-2190688.html,new,2024-04-15,2190688,(0),,13 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 13 ,Smartphone,6.1,512 GB,Blue,835.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2091365.html,new,2024-04-15,2091365,(0),,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 14 ,Smartphone,6.1,256 GB,Yellow,729.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2176809.html,new,2024-04-15,2176809,(5),5.0,12 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
DORO,8200 SECURE ,Smartphone,6.1,64 GB,Dunkelblau,358.95,mediamarkt,https://www.mediamarkt.ch/de/product/_doro-8200-secure-2198416.html,new,2024-04-15,2198416,(0),,16 MP,Auslieferung in bis zu 7 Werktagen
APPLE,iPhone 14 Plus ,Smartphone,6.7,256 GB,Yellow,829.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2176812.html,new,2024-04-15,2176812,(2),5.0,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
INOI,A83 ,Smartphone,6.52,128 GB,Schwarz,129.95,mediamarkt,https://www.mediamarkt.ch/de/product/_inoi-a83-2190693.html,new,2024-04-15,2190693,(0),,48 MP,Auslieferung in 1-2 Werktagen
INOI,Note 13s ,Smartphone,6.95,256 GB,Grau,158.95,mediamarkt,https://www.mediamarkt.ch/de/product/_inoi-note-13s-2190696.html,new,2024-04-15,2190696,(0),,16 MP,Auslieferung in 1-2 Werktagen
MOTOROLA,Moto G100 ,Smartphone,6.7,128 GB,Iridescent Ocean,600.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-moto-g100-2076212.html,new,2024-04-15,2076212,(0),,64 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi Note 11 ,Smartphone,6.43,128 GB,Graphite Grey,169.70,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-11-2112524.html,new,2024-04-15,2112524,(44),4.1,50 MP,Der Artikel ist nicht mehr verfügbar. Prüfen Sie die Marktverfügbarkeit
XIAOMI,Redmi Note 13 4G ,Smartphone,6.67,256 GB,Ice Blue,222.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-4g-2220890.html,new,2024-04-15,2220890,(0),,108 MP,Auslieferung in bis zu 6 Werktagen
XIAOMI,Redmi Note 13 5G ,Smartphone,6.67,256 GB,Ocean Teal,267.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-5g-2220892.html,new,2024-04-15,2220892,(4),4.8,108 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,13 Lite ,Smartphone,6.55,128 GB,Lite Blue,446.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13-lite-2176850.html,new,2024-04-15,2176850,(0),,50 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
MOTOROLA,Edge 30 Ultra ,Smartphone,6.67,256 GB,Interstellar Black,869.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-edge-30-ultra-2161930.html,new,2024-04-15,2161930,(1),1.0,200 MP,Auslieferung in bis zu 7 Werktagen
MOTOROLA,Edge 30 Fusion ,Smartphone,6.55,128 GB,Quartz Black,619.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-edge-30-fusion-2161928.html,new,2024-04-15,2161928,(0),,50 MP,Auslieferung in bis zu 7 Werktagen
PEAQ,PSP 400 ,Smartphone,4.95,32 GB,Schwarz/Silber,139.70,mediamarkt,https://www.mediamarkt.ch/de/product/_peaq-psp-400-2059893.html,new,2024-04-15,2059893,(25),4.0,13 MP,Das Produkt ist online ausverkauft.
XIAOMI,Redmi Note 13 Pro 5G ,Smartphone,6.67,256 GB,Ocean Teal,356.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-5g-2220898.html,new,2024-04-15,2220898,(6),4.7,200 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
MOTOROLA,Edge 30 ,Smartphone,6.5,128 GB,Meteor Grey,509.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-edge-30-2161926.html,new,2024-04-15,2161926,(0),,50 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,13 ,Smartphone,6.36,256 GB,Weiss,893.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13-2176848.html,new,2024-04-15,2176848,(2),5.0,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
MOTOROLA,Razr 40 ,Smartphone,6.9,256 GB,Vanilla Cream,736.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-razr-40-2189430.html,new,2024-04-15,2189430,(0),,64 MP,Auslieferung in bis zu 7 Werktagen
MOTOROLA,Moto E22i ,Smartphone,6.5,32 GB,Graphite Grey,149.95,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-moto-e22i-2161924.html,new,2024-04-15,2161924,(0),,16 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi Note 13 Pro 4G ,Smartphone,6.67,256 GB,Lavender Purple,312.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-13-pro-4g-2220896.html,new,2024-04-15,2220896,(0),,200 MP,Auslieferung in bis zu 7 Werktagen
CROSSCALL,CORE,Smartphone,6.08,64 GB,Schwarz,746.,mediamarkt,https://www.mediamarkt.ch/de/product/_crosscall-core-z5-2162748.html,new,2024-04-15,2162748,(0),,48 MP,Auslieferung in bis zu 7 Werktagen
MOTOROLA,Razr 40 Ultra ,Smartphone,6.9,256 GB,Viva Magenta,1075.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-razr-40-ultra-2189432.html,new,2024-04-15,2189432,(1),5.0,12 MP,Auslieferung in 1-2 Werktagen
NOTHING,phone (2) ,Smartphone,6.7,512 GB,Grau,649.,mediamarkt,https://www.mediamarkt.ch/de/product/_nothing-phone-2-2189934.html,new,2024-04-15,2189934,(0),,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
MOTOROLA,Razr 40 ,Smartphone,6.9,256 GB,Sage Green,736.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-razr-40-2189431.html,new,2024-04-15,2189431,(0),,64 MP,Auslieferung in bis zu 7 Werktagen
MOTOROLA,Razr 40 Ultra ,Smartphone,6.9,256 GB,Infinite Black,1004.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-razr-40-ultra-2189435.html,new,2024-04-15,2189435,(1),5.0,12 MP,Auslieferung in bis zu 7 Werktagen
MOTOROLA,Razr 40 Ultra ,Smartphone,6.9,256 GB,Glacier Blue,790.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-razr-40-ultra-2189433.html,new,2024-04-15,2189433,(2),5.0,12 MP,Auslieferung in bis zu 7 Werktagen
CROSSCALL,ACTION,Smartphone,5.45,64 GB,Schwarz,563.,mediamarkt,https://www.mediamarkt.ch/de/product/_crosscall-action-x5-2111324.html,new,2024-04-15,2111324,(0),,48 MP,Auslieferung in bis zu 7 Werktagen
MOTOROLA,Razr 40 ,Smartphone,6.9,256 GB,Summer Lilac,698.,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-razr-40-2189429.html,new,2024-04-15,2189429,(0),,64 MP,Auslieferung in bis zu 7 Werktagen
SAMSUNG,Galaxy S23+ ,Smartphone,6.6,512 GB,Lavender,849.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167377.html,new,2024-04-15,2167377,(154),4.6,50 MP,Auslieferung in 1-2 Werktagen
MOTOROLA,Edge 40 Neo ,Smartphone,6.55,256 GB,Caneel Bay,371.95,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-edge-40-neo-2216176.html,new,2024-04-15,2216176,(0),,50 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
SAMSUNG,Galaxy S23+ ,Smartphone,6.6,512 GB,Green,849.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167376.html,new,2024-04-15,2167376,(156),4.6,50 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi 12 ,Smartphone,6.79,256 GB,Polar Silver,204.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12-2203270.html,new,2024-04-15,2203270,(0),,50 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
SAMSUNG,Galaxy S23+ ,Smartphone,6.6,512 GB,Cream,849.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s23-2167375.html,new,2024-04-15,2167375,(155),4.6,50 MP,Auslieferung in bis zu 7 Werktagen
SAMSUNG,Galaxy S24+ ,Smartphone,6.7,256 GB,Amber Yellow,949.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s24-2220722.html,new,2024-04-15,2220722,(210),4.5,50 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
MOTOROLA,Edge 40 Neo ,Smartphone,6.55,256 GB,Black Beauty,371.95,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-edge-40-neo-2216174.html,new,2024-04-15,2216174,(18),5.0,50 MP,Auslieferung in bis zu 7 Werktagen
MOTOROLA,Edge 40 Neo ,Smartphone,6.55,256 GB,Soothing Sea,371.95,mediamarkt,https://www.mediamarkt.ch/de/product/_motorola-edge-40-neo-2216175.html,new,2024-04-15,2216175,(7),4.7,50 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi 12 ,Smartphone,6.79,128 GB,Polar Silver,178.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12-2203273.html,new,2024-04-15,2203273,(7),4.9,50 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
XIAOMI,Redmi 12 ,Smartphone,6.79,128 GB,Sky Blue,178.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-12-2203275.html,new,2024-04-15,2203275,(16),4.3,50 MP,Auslieferung in bis zu 7 Werktagen
APPLE,iPhone 13 ,Smartphone,6.1,512 GB,Green,835.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-13-2118879.html,new,2024-04-15,2118879,(0),,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 15 Pro Max ,Smartphone,6.7,1 TB,Blue Titanium,1565.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-max-2203441.html,new,2024-04-15,2203441,(1),5.0,48 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 15 ,Smartphone,6.1,256 GB,Pink,829.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203377.html,new,2024-04-15,2203377,(4),4.0,48 MP,Auslieferung in 1-4 Werktagen
OPPO,Reno8 Lite 5G ,Smartphone,6.43,128 GB,Rainbow Spectrum,179.70,mediamarkt,https://www.mediamarkt.ch/de/product/_oppo-reno8-lite-5g-2131454.html,new,2024-04-15,2131454,(2),5.0,64 MP,Der Artikel ist nicht mehr verfügbar. Prüfen Sie die Marktverfügbarkeit
APPLE,iPhone 15 Plus ,Smartphone,6.7,512 GB,Blue,1123.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203401.html,new,2024-04-15,2203401,(0),,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 12 ,Smartphone,6.1,128 GB,White,529.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028654.html,new,2024-04-15,2028654,(16),4.7,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Plus ,Smartphone,6.7,512 GB,Green,1123.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203402.html,new,2024-04-15,2203402,(0),,48 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 12 ,Smartphone,6.1,64 GB,Green,479.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028652.html,new,2024-04-15,2028652,(4),4.8,12 MP,Auslieferung in 1-2 Werktagen
XIAOMI,Redmi Note 11 Pro 4G ,Smartphone,6.67,128 GB,Graphite Grey,299.70,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-11-pro-4g-2122548.html,new,2024-04-15,2122548,(8),4.5,108 MP,Der Artikel ist nicht mehr verfügbar. Prüfen Sie die Marktverfügbarkeit
XIAOMI,Black Shark 2 Pro ,Smartphone,6.39,128 GB,Iceberg Grey,598.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-black-shark-2-pro-1971824.html,new,2024-04-15,1971824,(0),,48 MP,Auslieferung in bis zu 7 Werktagen
APPLE,iPhone SE ,Smartphone,4.7,128 GB,"128 GB, (PRODUCT)RED",430.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-se-2118904.html,new,2024-04-15,2118904,(1),5.0,12 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 15 ,Smartphone,6.1,512 GB,Green,1026.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-2203387.html,new,2024-04-15,2203387,(0),,48 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Pro ,Smartphone,6.1,512 GB,Natural Titanium,1263.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-pro-2203415.html,new,2024-04-15,2203415,(1),5.0,48 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 14 ,Smartphone,6.1,128 GB,"128 GB, (PRODUCT)RED",619.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-2151028.html,new,2024-04-15,2151028,(16),4.8,12 MP,Auslieferung in 1-2 Werktagen
APPLE,iPhone 15 Plus ,Smartphone,6.7,128 GB,Yellow,837.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203390.html,new,2024-04-15,2203390,(0),,48 MP,Auslieferung in 1-4 Werktagen
SAMSUNG,Galaxy S21 FE 5G ,Smartphone,6.4,128 GB,Olive,707.,mediamarkt,https://www.mediamarkt.ch/de/product/_samsung-galaxy-s21-fe-5g-2105601.html,new,2024-04-15,2105601,(6),3.7,12 MP,Der Artikel ist nicht mehr verfügbar. Prüfen Sie die Marktverfügbarkeit
XIAOMI,Redmi Note 12 Pro 4G ,Smartphone,6.67,256 GB,Glacier Blue,383.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-4g-2195958.html,new,2024-04-15,2195958,(6),4.5,108 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,POCO M5s ,Smartphone,6.43,64 GB,Blau,177.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152694.html,new,2024-04-15,2152694,(0),,64 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,POCO M5s ,Smartphone,6.43,64 GB,Weiss,206.95,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-poco-m5s-2152695.html,new,2024-04-15,2152695,(0),,64 MP,Auslieferung in bis zu 7 Werktagen
XIAOMI,Redmi 10 ,Smartphone,6.5,128 GB,Carbon Grey,149.70,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-10-2141006.html,new,2024-04-15,2141006,(10),3.4,50 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
XIAOMI,13 Pro ,Smartphone,6.73,256 GB,Ceramic Black,1161.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13-pro-2175507.html,new,2024-04-15,2175507,(2),5.0,50 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
FAIRPHONE,4 5G ,Smartphone,6.3,256 GB,Grau,516.,mediamarkt,https://www.mediamarkt.ch/de/product/_fairphone-4-5g-2093553.html,new,2024-04-15,2093553,(0),,48 MP,Auslieferung in 1-2 Werktagen
XIAOMI,13 ,Smartphone,6.36,256 GB,Schwarz,893.,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-13-2175508.html,new,2024-04-15,2175508,(6),4.2,50 MP,Aktuell nicht lieferbar und kein Liefertermin vorhanden. Alle Angaben ohne Gewähr.
APPLE,iPhone 14 Pro ,Smartphone,6.1,128 GB,Space Black,937.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-pro-2151055.html,new,2024-04-15,2151055,(36),4.6,48 MP,Auslieferung in 1-4 Werktagen
APPLE,iPhone 15 Plus ,Smartphone,6.7,512 GB,Pink,1148.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-15-plus-2203399.html,new,2024-04-15,2203399,(0),,48 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
XIAOMI,Redmi Note 12 Pro 5G ,Smartphone,6.67,128 GB,Midnight Black,239.70,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-pro-5g-2176856.html,new,2024-04-15,2176856,(14),4.6,50 MP,Das Produkt ist online ausverkauft.
APPLE,iPhone 12 ,Smartphone,6.1,64 GB,White,479.95,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-12-2028626.html,new,2024-04-15,2028626,(11),4.4,12 MP,"Bestellbar, Auslieferung in 1-2 Werktagen"
APPLE,iPhone 14 Plus ,Smartphone,6.7,256 GB,Blue,829.,mediamarkt,https://www.mediamarkt.ch/de/product/_apple-iphone-14-plus-2151049.html,new,2024-04-15,2151049,(2),5.0,12 MP,"Wir bestellen für Sie den Artikel direkt beim Lieferanten. Sobald der Artikel verfügbar ist, werden Sie per E-Mail informiert."
XIAOMI,Redmi Note 12 4G ,Smartphone,6.67,128 GB,Onyx Gray,159.70,mediamarkt,https://www.mediamarkt.ch/de/product/_xiaomi-redmi-note-12-4g-2176859.html,new,2024-04-15,2176859,(35),3.8,50 MP,Auslieferung in 1-4 Werktagen
